observation_id,species_name,common_name,date_observed,location,image_url,notes,observed_count
245710796,Lime Swallowtail,Lime Swallowtail,2021-09-01,"33.7462151121,73.0860180425",https://static.inaturalist.org/photos/438516002/square.jpg,,2
245437163,Common Tiger Butterfly,Common Tiger Butterfly,2018-10-12,"33.7595486485,73.0612298321",https://static.inaturalist.org/photos/437968725/square.jpg,,2
245416232,Bushbrowns,Bushbrowns,2023-10-23,"33.7596091113,73.0533188654",https://static.inaturalist.org/photos/437931345/square.jpg,,3
245415546,Common Treebrown,Common Treebrown,2023-11-06,"33.7402513354,73.0464769032",https://static.inaturalist.org/photos/437929920/square.jpg,,3
245415202,Cornelian,Cornelian,2023-11-08,"33.7392013055,73.0469978496",https://static.inaturalist.org/photos/437929684/square.jpg,,5
245412919,Small Branded Swift,Small Branded Swift,2023-11-09,"33.7402565157,73.046530906",https://static.inaturalist.org/photos/437925423/square.jpg,,3
245412817,Cream-spotted Sailor,Cream-spotted Sailor,2023-11-09,"33.7403713024,73.0464634936",https://static.inaturalist.org/photos/437925152/square.jpg,,7
245412404,Common Sergeant,Common Sergeant,2023-11-08,"33.7384945474,73.0480279192",https://static.inaturalist.org/photos/437924458/square.jpg,,6
245412315,Cream-spotted Sailor,Cream-spotted Sailor,2023-11-08,"33.7384596554,73.0479915737",https://static.inaturalist.org/photos/437924207/square.jpg,,7
245412087,Common Sailer,Common Sailer,2023-11-08,"33.7384971705,73.0480421328",https://static.inaturalist.org/photos/437923610/square.jpg,,1
245411870,Common Sergeant,Common Sergeant,2023-11-08,"33.7384350846,73.04831984",https://static.inaturalist.org/photos/437923394/square.jpg,,6
245411641,Common Leopard,Common Leopard,2023-11-06,"33.7385260231,73.0480584844",https://static.inaturalist.org/photos/437923126/square.jpg,,9
245411506,Pallas' Sailer,Pallas' Sailer,2023-11-06,"33.7384743447,73.0480603049",https://static.inaturalist.org/photos/437922746/square.jpg,,3
245411007,Cream-spotted Sailor,Cream-spotted Sailor,2023-11-03,"33.7402487375,73.0464864765",https://static.inaturalist.org/photos/437920438/square.jpg,,7
245410254,Large Silverstripe,Large Silverstripe,2023-10-24,"33.7595923044,73.0534033709",https://static.inaturalist.org/photos/437920111/square.jpg,,2
245409414,Common Sergeant,Common Sergeant,2023-10-24,"33.7595978203,73.053560367",https://static.inaturalist.org/photos/437917546/square.jpg,,6
245398389,Common Line Blue,Common Line Blue,2023-11-03,"33.7595678494,73.0535863144",https://static.inaturalist.org/photos/437895688/square.jpg,,9
245395729,Lynx Spiders,Lynx Spiders,2024-10-03,"33.757355291,73.0984202989",https://static.inaturalist.org/photos/437891291/square.jpeg,"Id: inaturalist - pretty sure (oxyopes)

""Oxyopes is a genus of lynx spiders found worldwide. It includes arounds 300 species and is classified under the lynx spider family Oxyopidae.[1][2] Like other lynx spiders, they are easily recognizable by the six larger eyes arranged hexagonally on top of the head (prosoma), with the remaining smaller two eyes in front. They are also characterized by long spine-like bristles (setae) on their legs.[3] They are ambush predators, actively hunting prey by sight. Though they produce and use silk, they do not build webs to capture prey.[4]

The genus was first established in 1804 by the French zoologist Pierre André Latreille.[1] The generic name means ""keen-eyed"", from Ancient Greek ὀξύς (oxús, ""sharp"") and ὤψ (ṓps, ""eye"").[5]"" (Wikipedia)

",3
245376181,Common Punch,Common Punch,2023-11-03,"33.740291,73.046504",https://static.inaturalist.org/photos/437854737/square.jpg,,6
245376027,Slate Flash,Slate Flash,2023-11-03,"33.759555,73.053545",https://static.inaturalist.org/photos/437854311/square.jpg,,3
245375903,Tropical Fritillary,Tropical Fritillary,2023-11-08,"33.7400860626,73.0466187173",https://static.inaturalist.org/photos/437853770/square.jpg,,3
245374232,Slate Flash,Slate Flash,2023-11-08,"33.7401616238,73.0464805123",https://static.inaturalist.org/photos/437850795/square.jpg,,3
245374166,Lemon Migrant,Lemon Migrant,2023-11-08,"33.7402544459,73.0465491424",https://static.inaturalist.org/photos/437850501/square.jpg,,7
245373339,Common Crow Butterfly,Common Crow Butterfly,2023-11-08,"33.7401063414,73.0466110363",https://static.inaturalist.org/photos/437848793/square.jpg,,3
245373293,Pioneer White,Pioneer White,2023-11-08,"33.7399154851,73.0466793117",https://static.inaturalist.org/photos/437848460/square.jpg,,6
245372262,Pallas' Sailer,Pallas' Sailer,2023-10-23,"33.7595656145,73.0535439991",https://static.inaturalist.org/photos/437846636/square.jpg,,3
245372217,Common Sergeant,Common Sergeant,2023-10-23,"33.7595881443,73.0535641549",https://static.inaturalist.org/photos/437846381/square.jpg,,6
245371609,Common Line Blue,Common Line Blue,2023-11-11,"33.7385985819,73.0473348576",https://static.inaturalist.org/photos/437845201/square.jpg,,9
245371478,Cornelian,Cornelian,2023-11-09,"33.7386318105,73.047511916",https://static.inaturalist.org/photos/437844956/square.jpg,,5
245371320,Common Jester,Common Jester,2023-11-03,"33.740418,73.046404",https://static.inaturalist.org/photos/437844806/square.jpg,,2
245371250,Common Jester,Common Jester,2023-11-03,"33.740424,73.046433",https://static.inaturalist.org/photos/437844306/square.jpg,,2
245369301,Orangetail Awlet,Orangetail Awlet,2023-11-08,"33.7406897746,73.0463521384",https://static.inaturalist.org/photos/437840506/square.jpg,,1
245368305,Common Mapwing,Common Mapwing,2023-11-08,"33.7377864029,73.0489573715",https://static.inaturalist.org/photos/437838363/square.jpg,,2
245368232,Common Tiger Butterfly,Common Tiger Butterfly,2023-10-23,"33.7595991104,73.0534752002",https://static.inaturalist.org/photos/437838177/square.jpg,,2
245353947,Scarabs,Scarabs,2024-10-03,"33.7446585811,73.1947890138",https://static.inaturalist.org/photos/437810313/square.jpeg,Id: inaturalist - pretty sure Scarabaediae,3
245282407,Common Jezebel,Common Jezebel,2021-05-26,"33.7467582668,73.0859453173",https://static.inaturalist.org/photos/437665000/square.jpg,,1
245280564,Ring Butterflies,Ring Butterflies,2020-08-22,"33.7495181799,73.0879914575",https://static.inaturalist.org/photos/437661305/square.jpg,,4
245275556,Common Mormon Swallowtail,Common Mormon Swallowtail,2021-02-26,"33.7759728555,73.1736472663",https://static.inaturalist.org/photos/437652337/square.jpg,,2
245272184,Yellow Pansy,Yellow Pansy,2020-07-01,"33.7474871628,73.0863786351",https://static.inaturalist.org/photos/437644736/square.jpg,,5
245268542,Branded Swifts,Branded Swifts,2024-09-28,"33.7448451929,73.0846977884",https://static.inaturalist.org/photos/437638008/square.jpg,,6
245267924,Common Crow Butterfly,Common Crow Butterfly,2020-07-27,"33.746538499,73.0858979017",https://static.inaturalist.org/photos/437637153/square.jpg,,3
245267820,Common Leopard,Common Leopard,2019-11-19,"33.7476132823,73.0864422995",https://static.inaturalist.org/photos/437636832/square.jpg,,9
245260271,Orange Oakleaf,Orange Oakleaf,2019-10-10,"33.7323692091,73.0363593678",https://static.inaturalist.org/photos/437621189/square.jpg,,5
245253447,Common Bushbrown (Mycalesis Perseus),Dingy Bushbrown,2019-11-08,"33.7492879743,73.0875661255",https://static.inaturalist.org/photos/437609449/square.jpg,,1
245241529,Plain Tiger Butterfly,Plain Tiger Butterfly,2020-08-22,"33.7482825268,73.0871449902",https://static.inaturalist.org/photos/437586594/square.jpg,,3
245241361,Large Silverstripe,Large Silverstripe,2023-10-24,"33.7599407105,73.054782381",https://static.inaturalist.org/photos/437586205/square.jpg,,2
245240890,Common Punch,Common Punch,2023-10-24,"33.760008225,73.0546401673",https://static.inaturalist.org/photos/437584592/square.jpg,,6
245239010,Common Sergeant,Common Sergeant,2023-11-06,"33.7594138597,73.0804461836",https://static.inaturalist.org/photos/437582003/square.jpg,,6
245238185,Silverstreak Blue,Silverstreak Blue,2023-11-10,"33.7395586408,73.0469913711",https://static.inaturalist.org/photos/437580235/square.jpg,,3
245237935,Beavan's Swift (Pseudoborbo bevani),Bevan's Swift,2023-11-11,"33.7386202729,73.0476141748",https://static.inaturalist.org/photos/437579810/square.jpg,,1
245237655,Common Line Blue,Common Line Blue,2023-11-11,"33.7386428068,73.0476169151",https://static.inaturalist.org/photos/437579439/square.jpg,,9
245237374,Common Line Blue,Common Line Blue,2023-11-11,"33.7386084422,73.0476534531",https://static.inaturalist.org/photos/437579138/square.jpg,,9
245236784,Himalayan White-fringed Swift / Himalayan Swift (Polytremis discreta),Himalayan Swift,2023-11-11,"33.7386015916,73.0475000177",https://static.inaturalist.org/photos/437578404/square.jpg,,1
245235810,Common Hedge Blue,Common Hedge Blue,2023-11-11,"33.7386263925,73.0476294997",https://static.inaturalist.org/photos/437576409/square.jpg,,9
245235513,Vagrant,Vagrant,2023-11-10,"33.7386322997,73.0475350381",https://static.inaturalist.org/photos/437575534/square.jpg,,1
245234849,Common Hedge Blue,Common Hedge Blue,2023-11-11,"33.7386661384,73.0475993722",https://static.inaturalist.org/photos/437574621/square.jpg,,9
245230902,Kashmir Four-Ring ( Ypthima kasmira ),Kashmir Four-ring,2023-08-10,"33.7438950187,73.0850849069",https://static.inaturalist.org/photos/437566960/square.jpg,,1
245227635,Pioneer White,Pioneer White,2016-11-23,"33.7462596752,73.0859428153",https://static.inaturalist.org/photos/437561372/square.jpg,,6
245192098,Insects,Insects,2024-10-02,"33.7924381636,73.0462111243",https://static.inaturalist.org/photos/437493704/square.jpeg,"Id: inaturalist - pretty sure (Poentius)
",32
245191994,Stilt Bugs,Stilt Bugs,2024-10-02,"33.7709670189,73.1685157638",https://static.inaturalist.org/photos/437493372/square.jpeg,"""The habits of most species are not well known. Most are believed to be sap-suckers like most other Hemiptera, but some also feed on mites and small insects."" (Wikipedia)

Plant: Abelmoscus esculentus",4
245191936,life,life,2024-10-02,"33.7411103181,73.0059026477",https://static.inaturalist.org/photos/437493193/square.jpeg,In manure,2
245191733,Flies,Flies,2024-10-02,"33.7341204315,73.0170983797",https://static.inaturalist.org/photos/437492841/square.jpeg,"Id: inaturalist - pretty sure (Chrysomya)

""Chrysomya’s primary importance to the field of medico-criminal forensic entomology is due to the genus’ reliable life cycle, allowing investigators to accurately develop a postmortem interval. Chrysomya adults are typically metallic colored with thick setae on the meron and plumose arista. The name comes from the word chrysos, meaning “golden” in reference to the metallic sheen of the genus’ species, and -mya, a derivation from the word myia, meaning “fly”."" (Wikipedia)",7
245079644,Polyura paulettae,No common name,2023-11-08,"33.7381489966,73.0484816644",https://static.inaturalist.org/photos/437267802/square.jpg,,1
244864856,Blue-capped Redstart,Blue-capped Redstart,2016-12-04,"33.7297618978,73.0103252801",https://inaturalist-open-data.s3.amazonaws.com/photos/436857176/square.jpg,,3
244864833,Variegated Laughingthrush,Variegated Laughingthrush,2016-11-10,"33.7438889,73.0227778",https://inaturalist-open-data.s3.amazonaws.com/photos/436857155/square.jpg,,1
244863299,Wallcreeper,Wallcreeper,2016-01-16,"33.7438889,73.0227778",https://inaturalist-open-data.s3.amazonaws.com/photos/436854165/square.jpg,,1
244847235,Poaceae,grasses,2024-09-30,"33.7812196668,73.065812514",https://static.inaturalist.org/photos/436959734/square.jpeg,,1
244751790,Branded Swifts,Branded Swifts,2024-09-28,"33.7391997461,73.0471404572",https://static.inaturalist.org/photos/436628376/square.jpg,,6
244650232,Flies,Flies,2024-09-29,"33.7897545168,73.1565598204",https://static.inaturalist.org/photos/436435716/square.jpeg,Id: inaturalist - pretty sure (Syrphidae),7
244619927,Lepisiota,No common name,2024-09-29,"33.7628393312,73.0642251331",https://static.inaturalist.org/photos/436372551/square.jpeg,Id: inaturalist - pretty sure (Formicinae),1
244524097,Lemon Pansy,Lemon Pansy,2024-09-28,"33.742282319,73.0459779192",https://static.inaturalist.org/photos/436176999/square.jpg,,5
244521374,Mottled Emigrant,Mottled Emigrant,2024-09-28,"33.7391513747,73.0475988932",https://static.inaturalist.org/photos/436176745/square.jpg,,1
244520841,Papilio polyctor,No common name,2024-09-28,"33.7397109106,73.0468977917",https://static.inaturalist.org/photos/436174271/square.jpg,,5
244520239,Blue Pansy,Blue Pansy,2024-09-28,"33.7422986812,73.0461002111",https://static.inaturalist.org/photos/436173989/square.jpg,,8
244520129,Yellow Pansy,Yellow Pansy,2024-09-28,"33.7425551658,73.0459467438",https://static.inaturalist.org/photos/436173717/square.jpg,,5
244518198,Formosan Swift,Formosan Swift,2024-09-28,"33.742682131,73.0458867195",https://static.inaturalist.org/photos/436170251/square.jpg,,4
244517953,Formosan Swift,Formosan Swift,2024-09-26,"33.7415900682,73.0462758531",https://static.inaturalist.org/photos/436169811/square.jpg,,4
244517537,Dark Hottentot Skipper,Pygmy Skipper,2024-09-28,"33.7422996588,73.0458389192",https://static.inaturalist.org/photos/436169242/square.jpg,,3
244508706,Indian Palm Bob,Indian Palm Bob,2024-09-26,"33.7407915555,73.0465331654",https://static.inaturalist.org/photos/436153399/square.jpg,,1
244508448,Zebra Blue,Zebra Blue,2024-09-26,"33.74762,73.08651",https://static.inaturalist.org/photos/436152760/square.jpg,,8
244508244,Formosan Swift,Formosan Swift,2024-09-26,"33.7396413987,73.0471196355",https://static.inaturalist.org/photos/436152482/square.jpg,,4
244508136,Formosan Swift,Formosan Swift,2024-09-26,"33.7395193424,73.0471682261",https://static.inaturalist.org/photos/436152193/square.jpg,,4
244506790,Bushbrowns,Bushbrowns,2024-09-26,"33.7396879842,73.0469105969",https://static.inaturalist.org/photos/436149539/square.jpg,,3
244506457,Lemon Migrant,Lemon Migrant,2024-09-28,"33.7394805282,73.0470553084",https://static.inaturalist.org/photos/436148565/square.jpg,,7
244495826,Common Banded Awl,Common Banded Awl,2024-09-26,"33.7450066809,73.085829415",https://static.inaturalist.org/photos/436129856/square.jpg,,1
244463823,"Katydids, Crickets, and Allies","Katydids, Crickets, and Allies",2024-09-28,"33.7619623113,73.0184906868",https://static.inaturalist.org/photos/436103805/square.jpeg,"Id: inaturalist - pretty sure (Miogryllus)

""Gryllini is a tribe of crickets (Orthoptera: Ensifera) and typical of the family Gryllidae. Species are terrestrial, carnivorous or omnivorous."" 

""Gryllidae
Having long, whip-like antennae, they belong to the Orthopteran suborder Ensifera.""

(Wikipedia)",2
244463725,Insects,Insects,2024-09-28,"33.7713666346,73.1836384364",https://static.inaturalist.org/photos/436103424/square.jpeg,Id: inaturalist - pretty sure (Cicadellidae),32
244437126,Insects,Insects,2024-09-28,"33.7587033187,73.1343384033",https://static.inaturalist.org/photos/436016379/square.jpeg,,32
244176186,Butterflies and Moths,Butterflies and Moths,2024-09-26,"33.7968057906,73.0286912465",https://static.inaturalist.org/photos/435524132/square.jpeg,Id: inaturalist - pretty sure (Pyralis),14
244088026,Butterflies and Moths,Butterflies and Moths,2024-09-26,"33.7921697467,73.0084551453",https://static.inaturalist.org/photos/435353492/square.jpeg,,14
244087348,True Hoppers,True Hoppers,2024-09-26,"33.7831126298,73.013642527",https://static.inaturalist.org/photos/435351323/square.jpeg,"Subclass: Pterygota
Order: Hemiptera",1
243934337,Unknown species,Yellows and Sulphurs,2024-09-25,"33.7805976868,73.1585006714",https://inaturalist-open-data.s3.amazonaws.com/photos/435047368/square.jpeg,,34
243811310,Mediterranean Skipper,Light Pygmy Skipper,2024-09-22,"33.742949398,73.0826525203",https://static.inaturalist.org/photos/434805262/square.jpg,,1
243811047,Dark Hottentot Skipper,Pygmy Skipper,2024-09-22,"33.7442869002,73.0855268938",https://static.inaturalist.org/photos/434805008/square.jpg,,3
243810768,Dark Hottentot Skipper,Pygmy Skipper,2024-09-22,"33.7442189784,73.0854763093",https://static.inaturalist.org/photos/434804719/square.jpg,,3
243803577,skyflower,skyflower,2024-09-24,"33.7443323343,73.1453671813",https://static.inaturalist.org/photos/434793561/square.jpeg,"Order: Lamiales
Family: Verbenaceae 

""...native from Mexico to South America and the Caribbean. It is widely cultivated as an ornamental plant in tropical and subtropical gardens throughout the world, and has become naturalized in many places.""


Taxonomy

""The genus name is in honor of Castore Durante, a fifteenth-century Italian botanist.The specific epithet erecta means ""upright"" in Latin. The plant is also known as D. repens, from the Latin for ""creeping"". The latter name was originally used to identify smaller-leaved varieties of the species.""

""Invasive potential

The plant has been identified as an invasive species in Australia, South Asia, China, South Africa, Hawaii, Fiji and French Polynesia. It has been introduced to other habitats but has not become invasive.

Properties

The leaves and unripened berries of the plant are toxic, and are confirmed to have killed dogs and cats. However, songbirds eat the fruit without ill effects. Documented cases of toxicity in humans are sparse, with many secondary sources stating that children have died from consumption of the plant. This is likely attributable to an 1895 case of presumed poisoning by Duranta erecta (formerly Duranta plumieri) in a four year-old boy in Australia.""


(Wikipedia)",1
243792655,Pea Blue,Pea Blue,2024-09-22,"33.7431445249,73.0826279118",https://static.inaturalist.org/photos/434772671/square.jpg,,6
243743085,Spiny Fiddlewood,Spiny Fiddlewood,2024-09-23,"33.7296465304,73.0468463601",https://static.inaturalist.org/photos/434676194/square.jpeg,"""native to southern Florida in the United States, the Caribbean, Guyana, Suriname, and Venezuela.""

Genus:

""The generic name is derived from the Greek words κιθάρα (kithara), meaning ""lyre"", and ξύλον (xylon), meaning ""wood,"" referring to the use of the wood in the sounding boards of string instruments. Several species, especially C. caudatum and C. spinosum, are cultivated as ornamentals.""

Family:
""... mainly tropical flowering plants. It contains trees, shrubs, and herbs notable for heads, spikes, or clusters of small flowers, many of which have an aromatic smell.""

(Wikipedia)",1
243742771,bottlebrushes,bottlebrushes,2024-09-23,"33.7494192121,73.0660927834",https://static.inaturalist.org/photos/434675313/square.jpeg,"Id: inaturalist - pretty sure

Order: Myrtales
Family: Myrtaceae

""Uses

Traditional Aboriginal uses

Aboriginal Australians used several species of Melaleuca to make rafts, as roofing for shelter, bandages, and food preparation.[26] ""Bee bread"" and honey were collected from the hives of native stingless bees in melaleuca forests in the Northern Territory.[27] The Bundjalung people traditionally lived in the area of north-eastern New South Wales where Melaleuca alternifolia is endemic, and they treated skin infections by crushing the leaves of that species over skin infections then covering the area with a warm mudpack.[28]

Essential oils

Melaleuca alternifolia is notable for its essential oil, which has antifungal and antibiotic properties in vitro.[29][30] Though it is safe for topical applications,[31] tea tree oil is toxic if ingested orally.[29]

The oil is produced on a commercial scale and marketed as tea tree oil.[32] Melaleuca cajuputi is used to produce a similar oil, known as cajuput oil, which is used in Southeast Asia to treat a variety of infections and to add fragrance to food and soaps.[33]

Horticulture

Melaleucas are popular garden plants, both in Australia and other tropical areas worldwide. The first to be cultivated were grown in England from seed in 1771. Some melaleucas are commonly cultivated, grown as trees for parks and large gardens (such as Melaleuca leucadendra)[34] or as ornamentals (sometimes as Callistemon) such as M. citrina (Callistemon citrinus), M. hypericifolia and M. wilsonii.[35]""

(Wikipedia)",1
243612309,Himalayan Brimstone,Himalayan Brimstone,2024-09-22,"33.7427449565,73.0827999433",https://static.inaturalist.org/photos/434419841/square.jpg,,3
243612180,Common Grass Yellow,Common Grass Yellow,2024-09-22,"33.7428042125,73.0827797157",https://static.inaturalist.org/photos/434419520/square.jpg,,2
243611787,Himalayan Brimstone,Himalayan Brimstone,2024-09-21,"33.7427561872,73.0827439483",https://static.inaturalist.org/photos/434418634/square.jpg,,3
243610293,Common Shot Silverline,Common Shot Silverline,2024-09-22,"33.7428717358,73.080872224",https://static.inaturalist.org/photos/434415180/square.jpg,,2
243609910,Common Silverline,Common Silverline,2024-09-22,"33.7426381108,73.0819550956",https://static.inaturalist.org/photos/434414446/square.jpg,,2
243609631,Anomalous Nawab,Anomalous Nawab,2024-09-22,"33.7428924846,73.0803521306",https://static.inaturalist.org/photos/434413442/square.jpg,,4
243608783,Pea Blue,Pea Blue,2024-09-22,"33.7427253412,73.0821972223",https://static.inaturalist.org/photos/434411810/square.jpg,,6
243608342,Common Leopard,Common Leopard,2024-09-22,"33.7427645906,73.0816824095",https://static.inaturalist.org/photos/434410967/square.jpg,,9
243608066,Common Three-ring,Common Three-ring,2024-09-22,"33.7428034275,73.0805980563",https://static.inaturalist.org/photos/434410098/square.jpg,,3
243607806,Common Line Blue,Common Line Blue,2024-09-22,"33.7428333849,73.0807198121",https://static.inaturalist.org/photos/434409440/square.jpg,,9
243607401,Branded Swifts,Branded Swifts,2024-09-21,"33.7425399044,73.0816776112",https://static.inaturalist.org/photos/434409091/square.jpg,,6
243607197,Branded Swifts,Branded Swifts,2024-09-21,"33.7428453332,73.0816876178",https://static.inaturalist.org/photos/434408468/square.jpg,,6
243606896,Branded Swifts,Branded Swifts,2024-09-21,"33.744431747,73.083665602",https://static.inaturalist.org/photos/434407902/square.jpg,,6
243594432,Yellow Pansy,Yellow Pansy,2024-09-22,"33.7443071618,73.0841379552",https://static.inaturalist.org/photos/434385920/square.jpg,,5
243594228,Blue Tiger,Blue Tiger,2024-09-21,"33.7427437882,73.0804670161",https://static.inaturalist.org/photos/434385634/square.jpg,,8
243581108,Lemon Migrant,Lemon Migrant,2024-09-19,"33.7472236474,73.0863357549",https://static.inaturalist.org/photos/434361570/square.jpg,,7
243550450,Indian White-eye,Indian White-eye,2018-04-01,"33.7438889,73.0227778",https://inaturalist-open-data.s3.amazonaws.com/photos/434300626/square.jpg,,10
243526232,Chelicerates,Wolf Spiders and Allies,2024-09-23,"33.7327441207,73.0955530971",https://static.inaturalist.org/photos/434254187/square.jpeg,Id: inaturalist - pretty sure (Pisauridae),2
243525327,Lynx Spiders,Lynx Spiders,2024-09-23,"33.7792459298,73.1374807205",https://static.inaturalist.org/photos/434251961/square.jpeg,"Id: inaturalist - pretty sure (Oxyopes)
Plant: Abelmoscus esculentus",3
243525176,Henosepilachna,No common name,2024-09-23,"33.7945832774,73.1293369781",https://static.inaturalist.org/photos/434251708/square.jpeg,"Id: inaturalist - pretty sure (Henosepilachna)

""Henosepilachna is a genus of beetle in the family Coccinellidae, including several pest species, such as the 28-spotted potato ladybird (which may refer to either Henosepilachna vigintioctomaculata, or Henosepilachna vigintioctopunctata)."" (Wikipedia)",1
243515214,"Grasshoppers, Crickets, and Katydids","Grasshoppers, Crickets, and Katydids",2024-09-23,"33.7976949605,73.1033528253",https://static.inaturalist.org/photos/434233505/square.jpeg,Id: inaturalist - pretty sure (Trigonidiinae),6
243508629,Rhyparochrominae,No common name,2024-09-23,"33.7386929555,73.1785067636",https://static.inaturalist.org/photos/434237134/square.jpeg,Id: inaturalist - pretty sure,1
243507915,Insects,Insects,2024-09-23,"33.7693481703,73.1970887929",https://static.inaturalist.org/photos/434254142/square.jpeg,,32
243382506,Common Hedge Blue,Common Hedge Blue,2024-09-21,"33.7600301218,73.0553176977",https://static.inaturalist.org/photos/433978551/square.jpg,,9
243382190,Blue Pierrots,Blue Pierrots,2024-09-21,"33.7600345373,73.0551345705",https://static.inaturalist.org/photos/433977699/square.jpg,,2
243381777,Pale Grass Blue,Pale Grass Blue,2024-09-21,"33.759961957,73.0550490781",https://static.inaturalist.org/photos/433977099/square.jpg,,9
243376312,Common Beak,Common Beak,2024-09-22,"33.7426740796,73.0802534443",https://static.inaturalist.org/photos/433965926/square.jpg,,4
243368663,Branded Swifts,Branded Swifts,2024-09-21,"33.75996,73.054864",https://static.inaturalist.org/photos/433952862/square.jpg,,6
243368414,Small Branded Swift,Small Branded Swift,2024-09-21,"33.759902,73.054972",https://static.inaturalist.org/photos/433952156/square.jpg,,3
243367764,Papilio polyctor,No common name,2024-09-22,"33.7423659535,73.0803143701",https://static.inaturalist.org/photos/433951122/square.jpg,,5
243366905,Blue Tiger,Blue Tiger,2024-09-22,"33.7427574667,73.080350748",https://static.inaturalist.org/photos/433949447/square.jpg,,8
243364760,Common Leopard,Common Leopard,2024-09-22,"33.7422933104,73.0804617721",https://static.inaturalist.org/photos/433945241/square.jpg,,9
243364289,Common Flash,Common Flash,2024-09-21,"33.759946,73.055237",https://static.inaturalist.org/photos/433944203/square.jpg,,5
243363968,Grass Blue,No common name,2024-09-21,"33.75985,73.054926",https://static.inaturalist.org/photos/433943540/square.jpg,,1
243350900,Black Rajah,Black Rajah,2024-09-22,"33.7428262474,73.0802003379",https://static.inaturalist.org/photos/433921096/square.jpg,,1
243350544,Common Silverline,Common Silverline,2024-09-22,"33.7421808696,73.0803896793",https://static.inaturalist.org/photos/433920158/square.jpg,,2
243342269,Plain Tiger Butterfly,Plain Tiger Butterfly,2024-09-22,"33.742841674,73.0804965569",https://static.inaturalist.org/photos/433905830/square.jpg,,3
243340521,Chestnut Angle,Chestnut Angle,2024-09-21,"33.759785,73.055273",https://static.inaturalist.org/photos/433902462/square.jpg,,3
243066345,life,No common name,2024-09-21,"33.7332849985,73.1495522311",https://static.inaturalist.org/photos/433539049/square.jpeg,"Id: Plantix (Lepidosaphes)

""The importance of infestations depends on the scale species, the plant species and cultivar, environmental factors, and natural enemies. Populations of some scales can increase dramatically within a few months when the weather is warm, and honeydew-seeking ants protect scales from their natural enemies. Plants are not harmed by a few scales and even high populations of certain species apparently do not damage plants.""

Control

""Preserving (conserving) parasites and predators (such as by controlling pest-tending ants) may be enough to bring about gradual control of certain scales as natural enemies become more abundant...

Monitoring

Periodically check to ensure that plants have a good growing environment and are receiving appropriate cultural care. Inspect plants to determine whether female scales, nymphs, honeydew, sooty mold, or ants and other pests are present...

Cultural Control

Provide plants with good growing conditions and proper cultural care, especially appropriate irrigation, so they are more resistant to scale damage. You can prune off heavily infested twigs and branches, if they are limited to a few parts of small plants. In areas with hot summers, pruning to open up canopies can reduce populations of black scale, citricola scale, cottony cushion scale, and possibly other scales by increasing scale mortality from exposure to heat and parasites. Consider replacing problem-prone plants."" 

From: 

https://ipm.ucanr.edu/PMG/PESTNOTES/pn7408.html



",2
242933058,Pale Grass Blue,Pale Grass Blue,2024-09-19,"33.7474433874,73.0864406817",https://static.inaturalist.org/photos/433123631/square.jpg,,9
242888532,Anomalous Nawab,Anomalous Nawab,2024-09-19,"33.7472098328,73.086347489",https://static.inaturalist.org/photos/433042321/square.jpg,,4
242808661,Insects,Insects,2024-09-20,"33.7307519522,73.1590975818",https://static.inaturalist.org/photos/432936285/square.jpeg,"Id: inaturalist - pretty sure (Orthopagus)

Planthoppers

"" ... The name comes from their remarkable resemblance to leaves and other plants of their environment and that they often ""hop"" for quick transportation in a similar way to that of grasshoppers. However, planthoppers generally walk very slowly. Distributed worldwide, all members of this group are plant-feeders, though few are considered pests."" (Wikipedia)",32
242793533,Big-headed Ants,Big-headed Ants,2024-09-20,"33.7376925936,73.0694845115",https://static.inaturalist.org/photos/432936253/square.jpeg,Id: inaturalist - pretty sure (Myrmicinae),1
242621846,Typical Treehoppers,Typical Treehoppers,2024-09-19,"33.7343964797,73.1946762027",https://static.inaturalist.org/photos/432545537/square.jpeg,"Id: inaturalist - pretty sure (Tricentrus)

",2
242277424,Butterflies and Moths,Butterflies and Moths,2024-09-17,"33.7442933255,73.0883365416",https://static.inaturalist.org/photos/431920019/square.jpeg,"Id: inaturalist - pretty sure (Eucosmini)

Torticidae:

""Many of these are economically important pests."" (Wikipedia)",14
242229515,Penthimiini,No common name,2024-09-17,"33.7660561667,73.183440647",https://static.inaturalist.org/photos/431828622/square.jpeg,Id: inaturalist - pretty sure (Cicadellidae),2
242226574,Woodborer Bees,Woodborer Bees,2024-09-17,"33.7387487551,73.1618766938",https://static.inaturalist.org/photos/431822971/square.jpeg,Id: inaturalist - pretty sure Apinae,1
242087284,Reptiles,Oriental Forest Lizards,2024-09-16,"33.7596552123,73.087935968",https://static.inaturalist.org/photos/431546673/square.jpeg,Id: inaturalist - pretty sure (Calotes),1
241848405,Flower Crab Spiders,Flower Crab Spiders,2024-09-15,"33.7511052,73.0219333215",https://static.inaturalist.org/photos/431087915/square.jpeg,Id: inaturalist - pretty sure,2
241848132,Lynx Spiders,Lynx Spiders,2024-09-15,"33.7787614786,73.165423549",https://static.inaturalist.org/photos/431087541/square.jpeg,Id: inaturalist - pretty sure (Oxyopes),3
241848006,Insects,Insects,2024-09-15,"33.731655037,73.1135560661",https://static.inaturalist.org/photos/431087301/square.jpeg,,32
